name,brand,size_label,weight_g,price,price_per_oz,report_category,is_bundle
Magic City Cannabis (In House) - Wet Wet,,1 oz,28.0,55.44,55.44,Flower,False
Magic City Cannabis (In House) - Banana Pancake #7,,1/2 oz,14.0,33.6,67.2,Flower,False
Magic City Cannabis (In House) - Banana Pancake #7,,1 oz,28.0,67.05,67.05,Flower,False
Magic City Cannabis (In House) - Fried Strawberry,,1/2 oz,14.0,33.6,67.2,Flower,False
Magic City Cannabis (In House) - Fried Strawberry,,1 oz,28.0,67.05,67.05,Flower,False
Magic City Cannabis (In House) - Chimera #3,,112 g,112.0,251.95,62.9875,Flower,False
Magic City Cannabis (In House) - Chimera #3,,224 g,224.0,503.9,62.9875,Flower,False
Magic City Cannabis (In House) - Chimera #3,,453 g,453.0,1007.79,62.291655629139065,Flower,False
Magic City Cannabis (In House) - Chimera #3,,448 g,448.0,1007.79,62.986875,Flower,False
Magic City Cannabis (In House) - Wet Wet,,453 g,453.0,919.04,56.80600441501103,Flower,False
